# control_vectors -- generated by tools/gen_control_table.py
# 639 vectors (519 legal, 120 illegal)
# columns: inst packed  [decoded fields]  source
00000033 00000041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # add x0, x0, x0
2d2be793 02000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # ori x15, x23, 722
4c88ed93 02000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # ori x27, x17, 1224
fffbfb13 02400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # andi x22, x23, -1
800ff193 02400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # andi x3, x31, -2048
aab0f893 02400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # andi x17, x1, -1365
7ff0f713 02400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # andi x14, x1, 2047
0001f293 02400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # andi x5, x3, 0
001cf913 02400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # andi x18, x25, 1
88ff7a93 02400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # andi x21, x30, -1905
b547f813 02400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # andi x16, x15, -1196
6377f313 02400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # andi x6, x15, 1591
019c7913 02400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # andi x18, x24, 25
755bf313 02400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # andi x6, x23, 1877
c83d7893 02400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # andi x17, x26, -893
00041713 00800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=2  # slli x14, x8, 0
00141893 00800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=2  # slli x17, x8, 1
01ff1993 00800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=2  # slli x19, x30, 31
01019f13 00800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=2  # slli x30, x3, 16
01279c93 00800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=2  # slli x25, x15, 18
00bd9413 00800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=2  # slli x8, x27, 11
00049493 00800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=2  # slli x9, x9, 0
01659a93 00800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=2  # slli x21, x11, 22
01611593 00800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=2  # slli x11, x2, 22
01701893 00800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=2  # slli x17, x0, 23
013f9913 00800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=2  # slli x18, x31, 19
01651e93 00800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=2  # slli x29, x10, 22
0007d793 01800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=6  # srli x15, x15, 0
0019d413 01800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=6  # srli x8, x19, 1
01fa5313 01800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=6  # srli x6, x20, 31
010e5113 01800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=6  # srli x2, x28, 16
00735b93 01800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=6  # srli x23, x6, 7
00755593 01800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=6  # srli x11, x10, 7
00d9df13 01800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=6  # srli x30, x19, 13
00ecd993 01800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=6  # srli x19, x25, 14
0194d293 01800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=6  # srli x5, x9, 25
00c85413 01800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=6  # srli x8, x16, 12
0008dd93 01800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=6  # srli x27, x17, 0
00175793 01800085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=6  # srli x15, x14, 1
400fd693 01c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # srai x13, x31, 0
401dd713 01c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # srai x14, x27, 1
41f15a93 01c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # srai x21, x2, 31
41005613 01c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # srai x12, x0, 16
4007db13 01c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # srai x22, x15, 0
41795d93 01c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # srai x27, x18, 23
41455c93 01c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # srai x25, x10, 20
40295813 01c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # srai x16, x18, 2
408c5313 01c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # srai x6, x24, 8
417ad913 01c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # srai x18, x21, 23
40935693 01c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # srai x13, x6, 9
4093d913 01c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # srai x18, x7, 9
fff70283 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lb x5, -1(x14)
80010603 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lb x12, -2048(x2)
7ff50283 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lb x5, 2047(x10)
000e8003 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lb x0, 0(x29)
090b0b03 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lb x22, 144(x22)
f6b80a03 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lb x20, -149(x16)
13998f83 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lb x31, 313(x19)
643b0983 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lb x19, 1603(x22)
a5198a83 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lb x21, -1455(x19)
fc3a0403 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lb x8, -61(x20)
9e8b0683 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lb x13, -1560(x22)
b60f0803 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lb x16, -1184(x30)
fff41b83 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lh x23, -1(x8)
800b1c03 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lh x24, -2048(x22)
7ff79903 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lh x18, 2047(x15)
000b9703 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lh x14, 0(x23)
e4301683 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lh x13, -445(x0)
45bb1983 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lh x19, 1115(x22)
ae5b1983 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lh x19, -1307(x22)
57ec9903 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lh x18, 1406(x25)
48659a83 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lh x21, 1158(x11)
aa791083 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lh x1, -1369(x18)
72561383 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lh x7, 1829(x12)
113a1383 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lh x7, 275(x20)
fff5ad83 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lw x27, -1(x11)
80022d03 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lw x26, -2048(x4)
7ff6ac83 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lw x25, 2047(x13)
0007a483 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lw x9, 0(x15)
6444ab03 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lw x22, 1604(x9)
a48ca403 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lw x8, -1464(x25)
3c612503 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lw x10, 966(x2)
25a42503 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lw x10, 602(x8)
af03a783 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lw x15, -1296(x7)
f7842f83 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lw x31, -136(x8)
4b8fa983 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lw x19, 1208(x31)
782fa583 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lw x11, 1922(x31)
fffe4903 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lbu x18, -1(x28)
80084c83 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lbu x25, -2048(x16)
7ff44e03 00000505  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=0 mem_re=1 mem_we=0 wb_sel=1 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # lbu x28, 2047(x8)
